,sports_man,tvsports_man,exercise_man,dining_man,museums_man,art_man,hiking_man,gaming_man,clubbing_man,reading_man,tv_man,theater_man,movies_man,concerts_man,music_man,shopping_man,yoga_man,attr3_1_man,sinc3_1_man,intel3_1_man,fun3_1_man,amb3_1_man,attr1_1_man,sinc1_1_man,intel1_1_man,fun1_1_man,amb1_1_man,shar1_1_man,sports_woman,tvsports_woman,exercise_woman,dining_woman,museums_woman,art_woman,hiking_woman,gaming_woman,clubbing_woman,reading_woman,tv_woman,theater_woman,movies_woman,concerts_woman,music_woman,shopping_woman,yoga_woman,attr3_1_woman,sinc3_1_woman,intel3_1_woman,fun3_1_woman,amb3_1_woman,attr1_1_woman,sinc1_1_woman,intel1_1_woman,fun1_1_woman,amb1_1_woman,shar1_1_woman
4530,8.240994193250563,8.0,8.861491289875843,6.759005806749437,5.240994193250563,4.379502903374719,3.759005806749437,4.759005806749437,8.0,6.379502903374719,3.3795029033747186,6.620497096625281,8.620497096625282,6.759005806749437,8.240994193250563,4.138508710124156,2.3795029033747186,6.861491289875844,7.240994193250563,8.0,9.0,9.0,16.675515168007,17.916509361257564,19.60150225224131,18.759005806749435,14.592024529264561,12.459237911513876,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.51,19.15,19.15,19.15,19.15,14.89
4531,9.093078468305958,5.906921531694042,7.7732696170764894,8.453460765847021,7.2267303829235106,5.453460765847021,9.093078468305958,6.7732696170764894,8.773269617076489,7.453460765847021,4.453460765847021,7.453460765847021,9.0,5.680191148770532,9.546539234152979,2.133651914617553,1.680191148770532,7.7732696170764894,10.0,9.773269617076489,8.226730382923511,9.773269617076489,20.680191148770533,18.0,20.22673038292351,17.22673038292351,10.0,13.866348085382446,8.0,6.0,6.0,5.0,4.0,3.0,6.0,5.0,5.0,8.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,8.0,9.0,30.0,20.0,20.0,10.0,15.0,5.0
4532,7.0,7.3816119398672,7.6183880601328,4.908059699336,2.7632238797344,3.1448358196016004,5.6183880601328,5.3816119398672,8.6183880601328,7.6183880601328,2.7632238797344,4.7632238797344,7.3816119398672,8.6183880601328,8.8551641803984,4.1448358196016,1.7632238797344002,6.2367761202656,6.6183880601328,7.3816119398672,7.7632238797344,7.7632238797344,16.407178506505186,19.152821493494816,20.847178506505184,20.0,14.180994625903857,9.415642986989631,8.7632238797344,3.9080596993360004,6.7632238797344,8.0,6.6183880601328,6.6183880601328,4.1448358196016,2.2367761202656,6.0,6.7632238797344,5.7632238797344,6.3816119398672,6.1448358196016,6.0,7.8551641803984,4.2367761202656,2.6183880601328,7.3816119398672,9.6183880601328,8.3816119398672,8.3816119398672,9.0,13.43826149118301,19.22700298641168,16.703979701069855,15.442468058398944,19.22700298641168,15.96746865712616
4533,9.0,8.871151287999744,8.25769742400051,7.74230257599949,7.74230257599949,6.6134538639992355,4.74230257599949,4.0,6.25769742400051,6.871151287999745,4.74230257599949,7.0,8.128848712000256,6.871151287999745,6.3865461360007645,3.871151287999745,3.7423025759994903,6.25769742400051,6.25769742400051,6.25769742400051,6.3865461360007645,6.3865461360007645,16.871151287999744,17.128848712000256,17.128848712000256,17.128848712000256,15.74230257599949,16.0,2.773092272001529,2.2576974240005097,3.2576974240005097,8.0,8.0,8.0,2.773092272001529,2.128848712000255,6.0,8.613453863999236,6.0,9.355756439998725,8.0,9.613453863999236,10.0,9.871151287999744,8.0,8.0,8.871151287999744,8.871151287999744,6.25769742400051,8.0,14.163771859118347,15.534722154801058,15.534722154801058,19.890478594799784,19.890478594799784,14.985826641679973
4534,1.825522258532052,1.412761129266026,2.825522258532052,4.302089034128208,9.174477741467948,9.587238870733973,7.110672095137818,2.651044517064104,4.302089034128208,8.761716612201923,7.110672095137818,8.348955482935896,8.761716612201923,5.412761129266026,10.0,8.348955482935896,5.587238870733974,6.825522258532052,7.238283387798078,7.238283387798078,6.825522258532052,7.651044517064104,24.30118574382657,20.17357445116631,24.30118574382657,24.30118574382657,3.461434158676988,3.461434158676988,7.174477741467948,7.587238870733974,7.587238870733974,8.0,7.825522258532052,7.825522258532052,7.412761129266026,6.761716612201922,6.587238870733974,7.825522258532052,7.0,8.238283387798077,8.238283387798077,8.238283387798077,8.238283387798077,6.174477741467948,6.0,7.0,8.412761129266027,9.0,9.0,8.0,15.223150770878911,16.35652179139548,17.594805179193557,17.594805179193557,15.943760662129453,17.28695641720904
4535,10.0,8.0,7.0,8.0,8.0,7.0,5.0,2.0,7.0,10.0,5.0,8.0,8.0,9.0,10.0,6.0,7.0,9.0,10.0,9.0,9.0,9.0,25.0,40.0,15.0,10.0,5.0,5.0,7.407062987477793,3.0,7.8023543291592645,5.988228354203679,7.395291341681472,8.0,7.8023543291592645,6.814125974955585,8.407062987477794,8.802354329159265,3.7905826833629432,8.395291341681471,8.395291341681471,9.0,10.0,5.185874025044415,6.1976456708407355,8.802354329159265,10.0,8.802354329159265,9.197645670840735,9.0,15.0,15.0,20.988228354203677,25.0,10.98822835420368,13.023543291592642
4536,10.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,9.0,8.0,1.0,1.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,10.0,10.0,10.0,50.0,0.0,25.0,10.0,0.0,15.0,2.4372101893100537,1.9581401262067024,3.604649684483244,7.479070063103351,6.0,7.0,4.604649684483244,3.5627898106899463,8.437210189310054,7.479070063103351,7.479070063103351,9.479070063103352,8.437210189310054,8.479070063103352,7.958140126206702,4.353490441723459,5.604649684483244,7.0,7.041859873793298,7.0,9.479070063103352,7.520929936896649,20.0,15.209299368966487,20.0,24.790700631033513,10.0,10.0
4537,6.89199946632871,6.9099995552739255,5.054000266835645,7.0,8.981999911054785,8.0,10.0,4.92799964421914,2.981999911054785,8.036000177890429,4.9819999110547855,6.03600017789043,8.945999733164355,7.054000266835645,8.036000177890429,1.981999911054785,1.10800053367129,7.9819999110547855,7.054000266835645,9.018000088945215,7.0,9.018000088945215,24.9330396691238,5.216361069121485,29.843039224397724,14.95985980165217,5.024840122744397,20.023040113849873,9.963999822109571,7.9819999110547855,9.981999911054785,8.981999911054785,8.0,8.963999822109571,9.92799964421914,1.10800053367129,5.03600017789043,9.963999822109571,7.0,10.0,10.0,8.0,9.981999911054785,8.981999911054785,3.03600017789043,5.054000266835645,8.036000177890429,8.018000088945215,7.03600017789043,8.018000088945215,10.099360490977586,19.950319754511206,19.950319754511206,15.040320199237282,19.950319754511206,15.009360046251512
4538,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,4.0,10.0,7.0,5.0,5.0,2.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,0.0,30.0,30.0,10.0,0.0,7.578555958420752,2.7356678752622576,8.578555958420752,9.0,9.0,9.0,5.892779792103763,3.3142238336830103,7.157111916841505,9.421444041579248,5.892779792103763,6.471335750524515,6.892779792103763,6.892779792103763,6.892779792103763,7.314223833683011,8.157111916841504,8.0,8.421444041579248,8.0,8.842888083158496,7.578555958420752,18.31422383368301,19.157111916841504,19.157111916841504,20.0,16.62844766736602,6.743104665267959
4539,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,7.0,8.0,9.0,9.0,9.0,14.89,19.15,21.28,19.15,14.89,10.64,8.027175016090844,5.054350032181688,7.972824983909156,8.027175016090844,8.054350032181688,8.054350032181688,8.054350032181688,5.972824983909156,8.972824983909156,8.0,7.918474951727467,7.972824983909156,8.027175016090844,6.108700064363377,7.081525048272533,8.027175016090844,3.1358750804542206,7.054350032181688,9.027175016090844,8.054350032181688,7.081525048272533,9.027175016090844,14.215268705750178,18.236570670993956,18.39337051383813,16.408807546663446,18.39337051383813,14.37206854859435
4540,8.932486821413596,9.729947285654386,6.067513178586403,4.033756589293202,3.2362961250524123,3.2362961250524123,7.0,5.8987302321203945,7.0,7.067513178586403,7.8987302321203945,3.168782946466009,10.0,5.966243410706798,8.033756589293201,2.168782946466009,1.0,5.966243410706798,8.067513178586404,9.864973642827193,7.932486821413597,10.0,60.0,14.83121705353399,0.3375658929320178,14.83121705353399,0.1687829464660089,9.83121705353399,4.033756589293202,4.1012697678796055,5.067513178586403,8.932486821413596,8.966243410706799,8.932486821413596,8.932486821413596,1.1687829464660089,5.033756589293202,8.932486821413596,8.966243410706799,9.0,9.0,8.966243410706799,8.966243410706799,8.966243410706799,8.898730232120394,6.033756589293202,9.966243410706799,8.966243410706799,9.864973642827193,9.763703874947588,10.0,20.0,20.0,20.0,14.83121705353399,15.16878294646601
4541,9.87254604057713,8.0,9.12745395942287,6.0,5.127453959422869,5.745092081154262,6.490184162308524,4.0,8.0,6.872546040577131,3.872546040577131,5.254907918845738,6.382361878268607,8.617638121731392,9.87254604057713,3.0,5.490184162308524,7.127453959422869,8.87254604057713,8.87254604057713,9.0,9.0,18.0679341161678,18.32284203501354,20.102835957790887,20.102835957790887,16.033032274544713,7.379245119097945,8.0,4.0,5.0,8.0,8.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,8.0,7.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.51,19.15,19.15,19.15,19.15,14.89
4542,8.584623347338763,3.6308050630244315,6.461558368346907,5.0,5.415376652661237,4.707688326330619,4.707688326330619,4.876935021008144,3.7538700420162874,9.707688326330619,2.8769350210081437,7.0,9.123064978991856,7.0,8.584623347338763,2.8769350210081437,1.7076883263306186,5.584623347338763,9.0,7.707688326330619,6.1692466946775255,7.1692466946775255,25.0,18.538441631653093,27.076883263306186,16.461558368346907,6.461558368346907,6.461558368346907,9.0,6.0,7.0,7.0,8.0,3.0,10.0,4.0,1.0,10.0,3.0,8.0,5.0,2.0,6.0,6.0,2.0,6.0,10.0,9.0,8.0,5.0,7.0,35.0,20.0,20.0,5.0,13.0
4543,7.0,7.972776322892086,7.027223677107914,7.863881614460429,3.9455526457841716,4.918328968676257,5.027223677107914,5.972776322892086,8.027223677107914,7.027223677107914,3.9455526457841716,5.945552645784172,7.972776322892086,8.027223677107914,7.081671031323743,5.918328968676257,2.9455526457841716,5.054447354215828,6.027223677107914,7.972776322892086,8.945552645784172,8.945552645784172,17.719563436820433,17.84043656317957,22.15956343682043,20.0,15.499291200049353,6.790873126359139,9.945552645784172,6.863881614460429,7.945552645784172,8.0,6.027223677107914,6.027223677107914,5.918328968676257,1.0544473542158284,6.0,7.945552645784172,6.945552645784172,6.972776322892086,7.918328968676257,6.0,6.081671031323743,3.0544473542158284,2.027223677107914,7.972776322892086,9.027223677107914,8.972776322892086,8.972776322892086,9.0,15.294517653881151,17.394393399034534,17.283320796434243,17.2277844951341,17.394393399034534,15.405862493252519
4544,2.0,1.0,2.0,10.0,10.0,10.0,1.0,2.0,2.0,10.0,5.0,7.0,10.0,10.0,10.0,5.0,3.0,6.0,9.0,9.0,8.0,8.0,15.0,10.0,30.0,10.0,5.0,30.0,5.0,4.3041562066662875,5.347921896666856,7.826039051666572,9.0,9.13019525833286,9.0,1.0,6.3041562066662875,8.173960948333429,5.478117154999715,8.173960948333429,8.173960948333429,8.173960948333429,8.652078103333144,5.826039051666572,7.521882845000285,7.13019525833286,9.173960948333429,8.0,7.13019525833286,7.173960948333428,18.26039051666572,20.86980474166714,20.0,18.26039051666572,11.73960948333428,10.86980474166714
4545,9.0,9.0,6.0,8.0,5.0,5.0,3.0,4.0,7.0,8.0,6.0,6.0,7.0,4.0,7.0,5.0,5.0,8.0,7.0,8.0,9.0,6.0,30.0,15.0,20.0,20.0,0.0,5.0,7.300684624873797,1.6013692497475926,9.097946125378611,7.797261500504815,7.797261500504815,7.4965768756310185,6.4965768756310185,2.3986307502524076,5.699315375126203,7.202738499495185,6.902053874621389,7.699315375126203,7.699315375126203,9.097946125378611,9.097946125378611,7.601369249747592,6.895207625883426,6.601369249747592,8.0,8.0,8.0,8.0,13.496576875631018,20.0,20.0,16.993153751262035,16.503423124368982,13.006846248737963
4546,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,4.0,10.0,7.0,5.0,5.0,2.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,0.0,30.0,30.0,10.0,0.0,2.4448518144930977,1.9632345429953988,6.160539090499233,9.518382728502301,6.160539090499233,5.321078180998466,2.160539090499233,0.4816172714976994,4.839460909500767,4.481617271497699,4.802695452496166,8.678921819001534,7.839460909500767,3.6421563619969324,5.481617271497699,6.0,9.0,5.481617271497699,8.0,6.839460909500767,5.481617271497699,6.839460909500767,11.605390904992332,14.197304547503833,28.394609095007667,11.605390904992332,14.197304547503833,20.0
4547,8.0,7.054603920218117,6.018201306739372,6.054603920218117,8.018201306739373,7.018201306739372,5.908993466303138,6.890792159563766,7.92719477304251,9.018201306739373,6.07280522695749,5.091006533696862,10.0,6.054603920218117,7.036402613478745,5.07280522695749,2.054603920218117,7.0,8.018201306739373,9.018201306739373,6.963597386521255,6.018201306739372,17.45443262585738,17.369796549519297,19.637162821868284,19.510117700827465,10.883832993121922,15.154657308805653,4.963597386521255,5.018201306739372,5.0,9.0,7.036402613478745,7.036402613478745,6.981798693260628,6.92719477304251,9.0,9.0,5.07280522695749,7.036402613478745,7.036402613478745,7.036402613478745,9.0,5.07280522695749,6.981798693260628,8.018201306739373,8.018201306739373,8.018201306739373,8.018201306739373,8.018201306739373,14.594561045391497,16.716595345252795,20.800877909217004,18.723790118295305,16.6816488363132,12.482526745530203
4548,7.37865550274647,6.62134449725353,7.757311005492941,9.62134449725353,7.864033491760589,5.864033491760589,2.0,6.37865550274647,5.37865550274647,9.62134449725353,6.864033491760589,5.7280669835211775,9.0,3.8640334917605887,7.0,6.514622010985882,1.3786555027464704,7.0,9.24268899450706,9.62134449725353,8.37865550274647,9.62134449725353,18.065070380965537,17.19276483365138,19.24199004900842,17.19276483365138,15.579692391951419,12.72771751077186,9.0,7.0,7.0,9.0,10.0,10.0,10.0,5.0,8.0,8.0,5.0,7.0,9.0,10.0,10.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,11.54,13.46,19.23,19.23,19.23,17.31
4549,5.881630386341347,2.0,5.677554420487979,8.118369613658652,7.677554420487979,6.440815193170674,8.0,1.0,8.118369613658652,8.118369613658652,1.0,6.677554420487979,8.118369613658652,9.0,9.559184806829327,1.0,8.32244557951202,7.559184806829326,8.440815193170673,9.0,8.440815193170673,4.322445579512021,18.77632607726827,22.283302643033966,22.26375766343428,23.145388049775626,3.506976565765698,10.029840848790455,6.440815193170674,1.0,6.644891159024041,9.559184806829327,8.440815193170673,8.440815193170673,5.763260772682694,5.236739227317306,5.440815193170674,7.677554420487979,6.0,6.322445579512021,9.118369613658652,8.881630386341348,10.0,7.0,5.644891159024041,6.559184806829326,8.0,8.559184806829327,8.559184806829327,7.440815193170674,14.440815193170673,18.881630386341346,20.0,18.881630386341346,15.559184806829327,12.236739227317306
4550,9.256476220926563,3.6282381104632813,7.371761889536718,7.115285668610156,5.487047558146875,5.487047558146875,5.858809447683593,7.512952441853125,7.371761889536718,8.884714331389844,3.0,6.115285668610156,5.115285668610156,6.628238110463282,9.256476220926563,3.6282381104632813,7.628238110463282,7.7435237790734375,8.0,9.0,7.628238110463282,8.37176188953672,18.74352377907344,11.858809447683594,20.602333226757032,16.884714331389844,18.74352377907344,13.167095436022658,1.3717618895367187,1.3717618895367187,1.0,7.141190552316407,8.256476220926563,8.256476220926563,2.0,1.0,7.2564762209265625,7.141190552316407,6.371761889536718,6.884714331389844,10.0,10.0,10.0,3.8847143313898442,1.3717618895367187,8.256476220926563,9.62823811046328,9.62823811046328,9.0,4.0,17.512952441853127,19.371761889536717,19.371761889536717,19.371761889536717,5.0,19.371761889536717
4551,6.19605532056933,5.26140709409244,7.06535177352311,6.0,7.532675886761555,7.532675886761555,5.728731207330885,1.532675886761555,3.13070354704622,7.86929645295378,6.401972339715336,6.93464822647689,8.0,5.532675886761555,6.06535177352311,2.532675886761555,2.0,6.93464822647689,6.532675886761555,7.93464822647689,7.0,3.598027660284665,17.698064461449803,13.272380035804254,19.642132772521734,17.434290559698958,14.513514851958679,17.434290559698958,4.0,1.0,4.0,8.0,9.0,8.0,5.0,5.0,7.0,10.0,5.0,9.0,10.0,9.0,9.0,7.0,1.0,7.0,9.0,10.0,8.0,8.0,14.0,20.0,20.0,14.0,18.0,14.0
4552,7.364910894090281,5.175445529548594,7.0,8.905267317729157,8.270178211819438,7.364910894090281,2.364910894090281,4.905267317729156,5.364910894090281,8.905267317729157,5.810534635458312,7.270178211819438,8.270178211819438,5.729821788180562,8.094732682270843,4.270178211819438,4.284198046812531,7.0,8.905267317729157,9.635089105909719,7.270178211819438,8.540356423638876,18.642531473984153,16.10217505034528,18.21894653645417,16.10217505034528,16.10217505034528,14.831996838525841,10.0,8.0,8.0,7.0,5.0,5.0,2.0,3.0,4.0,3.0,7.0,7.0,6.0,5.0,7.0,9.0,6.0,8.0,8.0,8.0,10.0,9.0,17.31,13.46,17.31,19.23,19.23,13.46
4553,5.2492110398627965,1.4498422079725592,8.100315584054881,8.650473376082322,8.100315584054881,9.100315584054881,1.8996844159451185,1.8996844159451185,8.200631168109762,8.100315584054881,2.0,7.6504733760823225,8.100315584054881,8.100315584054881,9.449842207972559,6.8511045441920855,8.349526623917678,8.100315584054881,6.4498422079725595,9.0,8.200631168109762,8.200631168109762,18.32658698634208,15.575798026204875,19.37022090883842,15.575798026204875,13.925324650122555,17.2262714022872,5.7507889601372035,3.0,7.100315584054881,5.899684415945119,7.0,7.5501577920274405,8.0,7.100315584054881,8.550157792027441,7.6504733760823225,5.2492110398627965,8.449842207972559,8.449842207972559,9.0,9.550157792027441,5.3495266239176775,7.3495266239176775,9.0,9.550157792027441,9.0,9.0,9.0,16.19208185112728,16.19208185112728,18.942870811264484,20.811969043775473,12.559602163363863,15.310391123501066
4554,7.0,2.0922159144165358,6.4708977198168505,6.781556817116693,5.655329548649921,2.5291022801831495,7.344670451350079,6.436886365766615,7.126227268466772,6.655329548649921,3.8737727315332284,6.781556817116693,7.436886365766615,4.436886365766615,7.218443182883307,5.126227268466772,1.4368863657666142,5.655329548649921,6.873772731533228,8.436886365766615,8.218443182883307,8.218443182883307,23.689340902700156,15.87377273153323,19.781556817116694,19.781556817116694,15.87377273153323,5.0,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0,7.0,9.0,8.0,7.0,4.0,20.0,20.0,25.0,20.0,5.0,10.0
4555,7.0,2.0,4.0,7.0,6.0,7.0,8.0,1.0,7.0,7.0,1.0,5.0,7.0,9.0,9.0,1.0,10.0,7.0,9.0,9.0,9.0,6.0,19.0,24.0,21.0,23.0,5.0,8.0,2.360741679535027,3.2404944530233513,4.120247226511676,8.879752773488324,8.120247226511676,6.4809889060467025,8.120247226511676,3.639258320464973,7.0,8.0,4.240494453023351,6.240494453023351,7.120247226511676,5.3607416795350264,8.120247226511676,5.120247226511676,3.4809889060467025,7.120247226511676,9.0,8.0,8.879752773488324,8.759505546976648,20.0,24.398763867441623,15.601236132558379,15.601236132558379,14.398763867441621,10.0
4556,9.93165906446774,9.453272515741917,9.93165906446774,9.93165906446774,9.93165906446774,9.863318128935479,9.93165906446774,2.341704677661302,4.341704677661302,9.863318128935479,6.658295322338698,5.136681871064521,5.205022806596781,2.4100456131935624,5.273363742129042,9.93165906446774,9.726636257870958,9.794977193403218,9.794977193403218,9.794977193403218,9.794977193403218,9.794977193403218,30.0,0.6834093553226039,29.6582953223387,29.316590644677397,9.863318128935479,0.47838654872582276,8.0,4.0,9.0,9.0,9.0,9.0,8.0,5.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,20.0,20.0,20.0,20.0,20.0,0.0
4557,10.0,6.2633157837532,8.683421081234,5.5266315675064,8.9467368649872,9.2100526487404,7.156789513727599,7.2633157837532,2.5798947025192005,9.7366842162468,8.683421081234,8.683421081234,8.9467368649872,8.683421081234,9.4733684324936,7.893473729974399,9.2100526487404,8.4733684324936,10.0,10.0,8.5266315675064,9.4733684324936,20.0,15.579894702519201,18.5266315675064,17.0532631350128,13.103526378714799,15.7366842162468,7.4733684324936,1.0,6.9467368649872,6.7366842162468,7.0,7.0,7.7366842162468,1.0,1.5266315675064002,7.5266315675064,2.4733684324936,4.5798947025192005,3.7899473512596003,5.2633157837532,5.5266315675064,5.0,3.9467368649871997,5.789947351259601,7.7366842162468,8.7366842162468,6.5266315675064,7.4733684324936,20.0,28.683421081234,20.0,18.683421081234,11.316578918766,1.3165789187660004
4558,4.184494257342935,1.0461235643357338,2.276741386014403,9.907752871328533,7.046123564335733,7.046123564335733,8.953876435664267,8.953876435664267,7.907752871328532,7.046123564335733,6.907752871328532,6.861629306992798,8.861629306992798,5.861629306992798,5.046123564335733,6.0,2.1844942573429353,7.0,6.092247128671468,7.046123564335733,9.953876435664267,8.0,45.23061782167867,9.538764356642663,10.0,30.0,0.0,5.230617821678669,6.861629306992798,4.815505742657065,7.953876435664267,9.953876435664267,9.907752871328533,9.907752871328533,9.815505742657065,5.861629306992798,8.0,8.907752871328533,6.046123564335733,9.907752871328533,9.907752871328533,7.861629306992798,9.769382178321331,8.907752871328533,7.861629306992798,7.861629306992798,8.046123564335733,8.0,6.046123564335733,6.046123564335733,24.538764356642663,20.0,20.23061782167867,20.0,10.0,5.230617821678669
4559,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,9.0,8.0,8.0,10.0,7.0,35.0,10.0,20.0,25.0,5.0,5.0,6.0,4.298487660241843,6.0,7.0,7.432829220080614,7.865658440161229,3.0,3.0,5.298487660241843,7.298487660241843,5.731316880322458,6.596975320483686,8.865658440161228,5.865658440161229,7.0,6.134341559838771,5.268683119677542,5.865658440161229,6.432829220080614,8.432829220080615,5.298487660241843,8.567170779919385,10.0,20.0,23.507561698790784,14.328292200806144,12.164146100403073,20.0
4560,10.0,10.0,10.0,8.5808577648824,8.71617155297648,8.71617155297648,2.864686211905919,9.14851465892944,8.013200870835359,8.0,3.851485341070561,7.1485146589294395,7.1485146589294395,6.56765689404704,6.56765689404704,4.71617155297648,8.297029317858879,7.0,7.0,9.43234310595296,9.43234310595296,9.43234310595296,92.90428882441199,1.4191422351176013,1.4191422351176013,1.4191422351176013,1.4191422351176013,1.4191422351176013,3.702970682141122,2.851485341070561,2.702970682141122,9.71617155297648,9.28382844702352,9.28382844702352,3.0,2.28382844702352,9.14851465892944,7.43234310595296,9.14851465892944,9.28382844702352,9.28382844702352,5.71617155297648,6.0,7.43234310595296,5.1485146589294395,7.28382844702352,5.135313788094081,8.0,8.28382844702352,8.28382844702352,12.186568357026607,18.696567773582807,25.20656719013901,18.696567773582807,18.696567773582807,6.509999416556201
4561,10.0,10.0,10.0,5.0,4.0,4.0,4.0,7.0,8.0,9.0,5.0,7.0,7.0,7.0,10.0,5.0,1.0,7.0,9.0,7.0,9.0,10.0,25.0,15.0,20.0,20.0,10.0,10.0,5.350930383825935,2.6490696161740646,6.175465191912968,6.649069616174065,6.175465191912968,5.526395575738904,6.0,4.298139232348129,5.0,5.701860767651871,7.824534808087032,5.649069616174065,8.0,6.947208848522193,7.649069616174065,7.7717436566092255,2.6490696161740646,6.350930383825935,8.649069616174064,8.175465191912968,6.350930383825935,5.824534808087032,15.0,23.245348080870322,20.87732595956484,20.0,9.122674040435161,11.754651919129678
4562,7.148481745976773,8.074240872988387,7.148481745976773,8.0,4.222722618965159,5.074240872988386,5.148481745976773,6.074240872988386,8.074240872988387,7.148481745976773,4.296963491953546,6.0,8.0,7.851518254023227,7.148481745976773,6.0,2.9257591270116134,5.222722618965159,6.074240872988386,8.074240872988387,9.0,8.851518254023228,17.697592630982893,17.852013646798735,21.9623841707303,19.907198908764517,15.796828384832953,6.793239849160721,10.0,7.0,8.0,8.0,6.0,6.0,6.0,1.0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,3.0,2.0,8.0,9.0,9.0,9.0,9.0,15.38,17.31,17.31,17.31,17.31,15.38
4563,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,7.0,9.0,8.0,8.0,8.0,25.0,20.0,20.0,20.0,0.0,15.0,1.6790544830244578,1.226351494341486,1.9054059773659437,8.0,8.320945516975542,9.320945516975542,7.320945516975542,1.1317574717074297,9.0,9.0,6.452702988682972,9.547297011317028,8.773648505658514,6.773648505658514,9.547297011317028,5.905405977365944,4.773648505658514,6.773648505658514,8.226351494341486,7.226351494341486,8.0,7.0,20.0,21.13175747170743,21.13175747170743,22.263514943414858,5.0,12.73648505658514
4564,7.730246147090146,2.269753852909854,6.460492294180292,7.539507705819708,7.539507705819708,8.269753852909854,4.618523117459125,3.0,6.269753852909854,7.539507705819708,1.730246147090146,6.809261558729562,7.539507705819708,7.539507705819708,9.730246147090146,2.730246147090146,9.190738441270437,6.190738441270438,7.269753852909854,9.0,4.920984588360584,6.809261558729562,16.204468921185242,16.204468921185242,18.977655394073796,16.204468921185242,16.204468921185242,16.204468921185242,6.920984588360584,3.9209845883605836,7.730246147090146,8.269753852909854,7.190738441270438,7.190738441270438,6.920984588360584,4.65123073545073,8.460492294180291,6.65123073545073,6.65123073545073,6.65123073545073,6.65123073545073,5.190738441270438,7.0,7.460492294180292,3.0,7.0,9.0,7.730246147090146,6.460492294180292,8.190738441270437,15.830294500115265,18.809698780243064,18.809698780243064,15.971227375629892,17.460929515693792,13.132755971016724
4565,8.401191703616508,4.80834192531556,6.197616592766983,8.203575110849526,7.802383407233017,8.802383407233018,5.80834192531556,4.203575110849526,6.802383407233017,8.203575110849526,2.0,5.598808296383491,6.197616592766983,6.197616592766983,9.598808296383492,3.802383407233017,7.994041481917457,8.203575110849526,8.203575110849526,9.401191703616508,7.604766814466034,7.604766814466034,16.436464764410438,16.436464764410438,17.82570001202014,16.436464764410438,15.690248195683733,17.17866941610098,9.0,7.0,7.0,9.0,10.0,10.0,10.0,5.0,8.0,8.0,5.0,7.0,9.0,10.0,10.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,11.54,13.46,19.23,19.23,19.23,17.31
4566,7.128982542498335,7.064491271249167,8.128982542498335,3.1934738137475027,2.25796508499667,2.128982542498335,5.806526186252498,4.935508728750833,8.935508728750833,7.871017457501665,2.0644912712491674,4.193473813747502,7.128982542498335,8.806526186252498,9.935508728750833,3.0,1.0644912712491674,7.064491271249167,7.064491271249167,7.064491271249167,7.128982542498335,7.128982542498335,15.588376159349634,19.871017457501665,19.871017457501665,19.871017457501665,13.373209151736942,11.425362316408428,3.0,6.064491271249167,5.322456356245838,9.064491271249167,9.064491271249167,9.064491271249167,6.128982542498335,3.25796508499667,9.0,9.064491271249167,9.064491271249167,9.064491271249167,9.064491271249167,9.064491271249167,9.064491271249167,8.871017457501665,6.128982542498335,8.935508728750833,9.064491271249167,9.0,9.064491271249167,9.064491271249167,15.29100204567615,19.150675736363524,19.02169319386519,17.354498977161924,17.354498977161924,11.827631069771286
